"regin_d","dstnc_b","developed","other_land","water","wetland","barren","land_total","wetland_share","barren_share","cbrs","sfha_land_share","padus_land_share","nbuild","total_nlcd_area_acre","buffer_500","buffer_1000","buffer_1500","buffer_2000","trt","nbuildings_acres","barrier","barrier_type","avg_sales_price_amount","total_land_assessed_value","total_improvement_assessed_value","total_assessed_value","avg_lot_size","avg_effective_year_built","avg_sqfeet","avg_bedrooms","total_assessed_value_per_acre","total_improvement_assessed_value_per_acre","total_land_assessed_value_per_acre","tot_nfip_area","tot_nfip_bldg","tot_policyCount_bldg_weighted","tot_claims_per_policy","tot_claims_per_1000_coverage","tot_claims_per_acre","tot_claims_per_bldg","tot_bldg_per_acre","white","black","hispanic","bagrad","median_hh_income","own_occupied","rent_occupied","occupied","median_rent","median_rent_inc_pct"
"01219",1500,2333,685,5162,1942,35,2662,0.729526671675432,0.0131480090157776,0,57.0420949583147,0.324033571821124,445,1065.34092271766,0,0,0,1,0,0.417706661323792,0,NA,165809.241486068,0,0,8180520,1.16184076433121,1997.95909090909,5713.38079470199,3.11042944785276,7678.78134178092,0,0,3740967.59302998,195,328.590288262462,206.713407585853,111.071475615024,73.4766086209224,348.328298391545,0.210940681420978,0.614490434792407,0.359479625052048,0.0310293673573703,0.237175512742774,56618.727399568,0.630112905079336,0.269840142018903,0.899953047098239,909.802759468943,30.9041813035609
"01219",500,2784,842,3172,1628,34,2504,0.650159744408946,0.0135782747603834,0,34.2566958422887,3.5925587943922,1302,1161.6597492353,0,1,0,0,0,1.12081011746949,0,NA,97795.7301006404,0,0,17972280,1.01758044164038,1994.02488687783,3873.03523316062,2.95535714285714,15471.2083394736,0,0,2236370.99209576,350,328.036718590625,171.756094231363,93.1494107371494,101.953101849572,160.978015855996,0.633335560184658,0.431403458685437,0.528764086353205,0.0212748516882219,0.18722013176711,47958.0084825798,0.587141244135345,0.286600771323924,0.873742015459269,1054.0991733932,31.8205864850518
"01220",0,718,0,4981,3869,490,4359,0.887588896535903,0.112411103464097,0,99.9999859506629,53.8383245952849,9,1041.09943171765,1,0,0,0,0,0.00864470743697499,0,NA,350000,0,0,749300,13,1989,25324.25,NA,719.719920280596,0,0,8794153.97331587,9,30.6945304437564,173.896562195306,21.3096644883444,2.45622192968564,593.074813596491,0.00414150436568155,0.639414802065404,0.261044176706827,0.02653471026965,0.204245553643144,75847,0.437181996086106,0.463013698630137,0.900195694716243,711.5,24.5
"01220",1000,426,50,5332,4376,848,5274,0.82973075464543,0.160788775123246,0,90.6449288322728,63.4645758568498,4,1109.63931490588,0,0,1,0,0,0.00360477494467584,0,NA,NA,0,0,1179820,7.703,2011,122956,NA,1063.24639380686,0,0,8234990.17437166,1,2.35294117647059,299.015921875,39.8297895810352,0.345741871094858,703.566875,0.00049141294648765,0.612413793103448,0.00758620689655172,0.0593103448275862,0.355172413793103,52813,0.335329341317365,0.564071856287425,0.89940119760479,NA,35.5
"01220",1500,1302,11,3699,5447,884,6342,0.858877325764743,0.139388205613371,0,93.0020182675043,60.6392228813646,20,1551.89237262353,0,0,0,1,0,0.0128874916539407,0,NA,NA,0,0,8459820,7.998,2010,13456,NA,5451.29298219202,0,0,8157497.14745633,16,37.6470588235294,299.015921875,39.8297895810352,5.58442053462016,703.566875,0.00793729883121652,0.61844331641286,0.264128595600677,0.0313028764805415,0.200507614213198,77442.3333333333,0.51463963963964,0.342342342342342,0.856981981981982,550,27.75
"01220",500,368,41,6485,2498,1015,3554,0.702870005627462,0.285593697242544,0,89.7696423940006,55.5689343910089,3,697.710142799982,0,1,0,0,0,0.00429977983114979,0,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,8607560.39849692,3,7.05882352941177,299.015921875,39.8297895810352,0.992330269967859,703.566875,0.00141042778622552,0.612413793103448,0.00758620689655172,0.0593103448275862,0.355172413793103,52813,0.335329341317365,0.564071856287425,0.89940119760479,NA,35.5
"01223",0,1311,153,4609,263,1622,2038,0.129048086359176,0.795878312070658,0,73.0909124371381,15.8958747771942,848,712.379755270581,1,0,0,0,0,1.19037633190167,0,NA,441850.446362515,1210001,1020547,120587708,2.84191666666667,1994.69575471698,5151.15087187263,2.79457364341085,169274.473492299,1432.58843678449,1698.53366978461,4800631.9878365,323,2573.08238745671,889.611200153795,27.8450375572574,1929.59070659066,7086.82015727542,0.27227877436818,0.97468047939657,0.000294202471426187,0.00748132782339826,0.553661098697258,95978.6393464137,0.142815306383381,0.0194760192262392,0.16229132560962,1395.34227896794,24.2300880699247
"01223",1000,207,2,5737,130,362,494,0.263157894736842,0.732793522267207,0,82.2883869748996,19.5422249933708,215,148.818944964706,0,0,1,0,0,1.4447085352674,0,NA,613667.049382716,390000,1086134,7733414,0.122,1998.84,5478.85714285714,3.54285714285714,51965.2521514253,7298.35841974012,2620.63408722924,1661643.83101934,81,1082.09870142362,768.472859247009,27.0273827510154,2025.19641256018,10266.2158403764,0.197268053199818,0.989147275906713,0.000986611281207946,0.0209985214914643,0.47068799552563,105685.292410467,0.227330628572557,0.0444085720789284,0.271739200651485,1801.84053974998,28.9970054992046
"01223",1500,179,29,6077,126,428,583,0.216123499142367,0.734133790737564,0,81.6331963358055,32.5672992982292,114,161.880307411765,0,0,0,1,0,0.704224014784117,0,NA,726298.571428571,0,0,4926440,NA,1998.34,6371.47058823529,3.6734693877551,30432.6083806409,0,0,1478399.26901526,43,280.923268564833,955.435581318743,28.2181387636091,734.694965352036,6241.95549784191,0.117702691985877,0.944688444208542,0,0.0418584067160616,0.358588291107535,78112.1613863035,0.257059426374963,0.0778993016608498,0.334958728035813,1191.51783530158,29.786108642467
"01223",500,336,14,5441,215,626,855,0.251461988304094,0.732163742690058,0,82.8274097011756,30.1168278940736,266,253.366534482354,0,1,0,0,0,1.04986240800687,0,NA,847065.079545455,0,0,20045320,0.766666666666667,1996.77372262774,7343.66666666667,3.94776119402985,79115.8944528884,0,0,2607956.73153872,169,490.922268180069,1412.45080911789,29.974447357536,1075.95810502496,4102.97961482205,0.262238228320232,0.970536982111465,0.0020367418534161,0.00515036548122785,0.497196056820392,107127.518520631,0.18521033414032,0.0302200887201939,0.215430422860514,1614.37538237076,24.6007191255787
"01230",0,1205,1689,2713,663,27,2379,0.278688524590164,0.0113493064312736,0,10.4998709611284,0.686090215211748,403,779.494540552946,1,0,0,0,0,0.517001696656049,0,NA,111196.559241706,0,0,3961260,3.74571038251366,1998.72794117647,3716.90659340659,2.95348837209302,5081.8316151259,0,0,1065998.63579592,17,18.1640826873385,51.3690568319226,22.2303558346416,3.54215933169634,54.8865762273902,0.0645359863042192,0.970544331699744,0.00461484145709891,0.0469271156386721,0.288821011431193,73417.6520939478,0.745935070540528,0.0871857055053789,0.833120776045907,823,49.6307698620537
"01230",1000,574,1955,3704,363,11,2329,0.155860884499785,0.0047230571060541,0,30.3026034092084,0,156,647.896255411768,0,0,1,0,0,0.24077928942629,0,NA,130312.202531646,0,0,1346380,3.15703947368421,1998.57446808511,3057.24390243902,2.79166666666667,2078.07961344724,0,0,889332.212806166,12,12.8217054263566,51.3690568319226,22.2303558346416,2.99704347439509,54.8865762273902,0.0546043072896113,0.930655624172197,0.0407638148066873,0.0342685446826904,0.317267546410827,83393.7569662313,0.773598846664768,0.0891118751056816,0.862710721770449,NA,51
"01230",1500,486,2156,4146,400,12,2568,0.155763239875389,0.00467289719626168,0,21.4638205275981,0,74,672.639234352944,0,0,0,1,0,0.110014397348061,0,NA,43159.7058823529,0,0,820680,2.16593333333333,1991.46666666667,3395,2.95454545454545,1220.0894002109,0,0,652665.771233343,5,5.34237726098191,51.3690568319226,22.2303558346415,1.70159024626247,54.8865762273902,0.031001938237374,0.969771911540881,0,0.0422076878829818,0.318607294640713,82787.8728085527,0.76041889469918,0.0963335971051752,0.856752491804355,NA,51
"01230",500,625,1549,3295,684,8,2241,0.305220883534137,0.0035698348951361,0,14.8166401483492,0,182,643.943658282351,0,1,0,0,0,0.282633422441748,0,NA,99852.2564102564,0,0,1554120,3.28455208333333,1995.06666666667,3880.13580246914,3.04255319148936,2413.44095870972,0,0,477201.105997328,7,7.47932816537468,51.3690568319226,22.2303558346415,3.2581600818183,54.8865762273902,0.0593616928904444,0.856722932989316,0.1211984673054,0.022336823262953,0.296369884950565,75374.2018466815,0.791300207754294,0.0661656859299634,0.857465893684257,NA,51
"01231",0,244,1,1975,1156,570,1727,0.669368847712797,0.330052113491604,0,99.9999996257382,42.1759085268782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340000,0,0,106580,1.65,1990,1024,3,339.175778862381,0,0,3511953.31890677,0,0,NA,NA,0,NA,0,0.685527090577558,0.0065992128824726,0.0532115400203132,0.356550003688938,70364.1459913808,0.410448114429648,0.488558732417677,0.899006846847325,873,35.4229491340483
"01231",1000,16,1,2185,801,251,1053,0.760683760683761,0.238366571699905,0,86.202510479015,70.8824602216592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1837037.20555795,0,0,NA,NA,0,NA,0,0.612413793103448,0.00758620689655172,0.0593103448275862,0.355172413793103,52813,0.335329341317365,0.564071856287425,0.89940119760479,NA,35.5
"01231",1500,0,0,1657,460,26,486,0.946502057613169,0.0534979423868313,0,100.000056144614,83.4771740170818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,775724.381677067,0,0,NA,NA,0,NA,0,0.959505061867267,0,0.030933633295838,0.363329583802025,151250,0.893864013266998,0,0.893864013266998,NA,NA
"01231",500,149,0,1964,1147,1000,2147,0.534233814625058,0.465766185374942,0,86.4573140983014,44.9231732260119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3266014.15303902,0,0,NA,NA,0,NA,0,0.612413793103448,0.00758620689655172,0.0593103448275862,0.355172413793103,52813,0.335329341317365,0.564071856287425,0.89940119760479,NA,35.5
"01242",0,698,307,1425,3834,70,4211,0.910472571835669,0.0166231298978865,0,93.0616088743849,9.6497971389744,166,1064.72518274117,1,0,0,0,0,0.155908775983515,0,NA,251860.00729927,0,0,7825500,3.60466666666667,1990.70434782609,10485.5939086294,2.9672131147541,7349.78389433131,0,0,5332952.51933114,163,718.481189025146,1062.89243384959,60.7060365404801,579.490979336854,4685.08110231954,0.123688569457198,0.910157965444576,0,0.159389563105884,0.300442616094614,69471.3783209442,0.740153347017007,0.140022595858763,0.880175942875771,949.141750503541,46.2787733629338
"01242",1000,1962,1130,1551,4165,60,5355,0.777777777777778,0.0112044817927171,0,52.1551978736092,16.3625250550344,618,1602.37694562352,0,0,1,0,0,0.385677041652345,0,NA,192494.638016529,0,0,21895900,1.50110294117647,1991.54352030948,11645.9718706048,3.38327526132404,13664.6374374038,0,0,4846464.20828998,222,932.640013708421,1174.61227835823,68.2128110033904,914.730689716313,4934.6414927482,0.185369229164991,0.970189184913206,0,0.0427038545211558,0.286539113814046,49938.397963624,0.457660187881036,0.10407702258073,0.561737210461766,1128.40892297713,46.8400199369305
"01242",1500,2335,1342,2690,4040,229,5611,0.720014257708073,0.0408126893601854,0,49.0175419665949,17.8177590014419,541,1736.87513929412,0,0,0,1,0,0.311478924282299,0,NA,189548.217607973,0,0,22035620,4.51363636363636,1989.55140186916,8379.44558258643,2.67956656346749,12686.9338511895,0,0,5415034.29289019,247,900.808787369951,1392.68024516997,82.9200230377136,937.545810155315,5079.10365524551,0.184588831768978,0.940285472049108,0,0.0860811625142227,0.321384944156142,60967.893643555,0.443143386234176,0.0708011232646411,0.513944509498817,1155.69846761333,46.7931430846513
"01242",500,1076,608,1034,4500,74,5182,0.868390582786569,0.0142802006947125,0,72.4340893600186,13.0870337660485,250,1393.57132136471,0,1,0,0,0,0.179395195758748,0,NA,233730.069135802,0,0,15188940,4.38882352941176,1994.62983425414,12525.4827586207,3.03349282296651,10899.2914586715,0,0,5074678.5484131,209,959.701316053508,971.934177865898,54.7748928964807,743.830678695577,4462.99765366166,0.166666159478104,0.949849382508605,0,0.102767044787139,0.256627030612142,57597.0805441683,0.622438736700996,0.207865799318502,0.830304536019498,1026.70765095959,42.4421497100975
"01255",0,2416,15534,11208,11166,410,27110,0.411877535964589,0.0151235706381409,0,24.4370252711556,9.89721231464267,1493,6385.58113870594,1,0,0,0,0,0.233808007066145,0,NA,226645.37164751,0,0,40792400,4.38846511627907,1990.64572425829,9841.84359805511,3.18260869565217,6388.20478730409,0,0,12752173.6465401,491,1055.15280034697,2599.44913257598,192.85949418327,870.406530175766,5586.18336374143,0.155814171053776,0.941734492623635,0.0287237880121524,0.0175029599940998,0.271014982047165,64459.0217000326,0.724709513642417,0.0675584922143154,0.792268005856732,931.32473205999,31.7397718463258
"01255",1000,998,15925,7271,4646,178,20749,0.223914405513519,0.0085787266856234,0,8.19838109334115,1.41181672199697,789,4839.03331930588,0,0,1,0,0,0.163049094299929,0,NA,151255.946153846,0,0,16892600,5.9892776523702,1989.59602649007,11316.0824261275,2.97731958762887,3490.90384077436,0,0,1975978.18704573,57,161.076700369874,8096.38669309928,234.129182313923,2670.8623139417,22879.6360253156,0.116735349766337,0.899794207498213,0.0665248216573563,0.033246735456495,0.260200707601209,63680.9798613804,0.745887927612382,0.0704189309527541,0.816306858565136,914.772546822663,30.8439920994011
"01255",1500,731,17988,8319,3166,195,21349,0.148297344137899,0.00913391727949787,0,7.73870029313829,0.848176846834159,536,4862.94164788237,0,0,0,1,0,0.110221351357035,0,NA,181450.520737327,0,0,10225920,6.09257142857143,1991.3,10582.5683890578,2.84388185654008,2102.82597251666,0,0,1850889.47128667,40,114.594441191968,4402.66723358236,234.26347409182,1103.08405501682,12613.0297846639,0.0874559145462457,0.93903937536212,0.0378541398781967,0.0223296993457824,0.230319597736636,67868.1286627014,0.735305654027581,0.0914778768308271,0.826783530858408,870.542914617356,26.9599877936751
"01255",500,1132,15738,7400,5605,159,21502,0.260673425727839,0.007394660961771,0,9.3002595682672,3.43209923396725,877,5081.73952838824,0,1,0,0,0,0.172578699695408,0,NA,183624.53253012,0,0,19765360,4.92493087557604,1990.72868217054,13157.7240875912,3,3889.48703285249,0,0,3186601.59109251,75,175.688458546251,3165.09640422431,176.463692382508,706.174588636085,7414.27877877936,0.0952452166564398,0.922996660569394,0.0495632358536073,0.0278629694406093,0.24279349632677,59860.9876335941,0.702654175214427,0.0762965837927803,0.778950759007207,933.840672040691,30.3668567043325
"01267",0,2734,6095,7503,877,173,7145,0.122743177046886,0.0242127361791463,0,27.9399516368425,0.435220808076348,1807,2131.59935032943,1,0,0,0,0,0.847720280887089,0,NA,243927.555093555,0,0,48217900,1.97757894736842,1988.6829787234,9395.80148423006,2.86146682188591,22620.5266916356,0,0,9140985.29134216,969,2647.10761417425,3122.84868601928,66.4651252820767,3659.64709629382,8530.97681597079,0.428983359729992,0.967578069313023,0.00219545928855181,0.0041422742693734,0.388844888730827,91453.6785924481,0.255212726571031,0.0472788839747359,0.302491610545767,1293.69086124001,23.0451607446139
"01267",1000,1532,4002,4515,809,292,5103,0.158534195571233,0.0572212424064276,0,19.998271584826,10.8949248752415,395,1432.55132491764,0,0,1,0,0,0.27573183112494,0,NA,315601.673563218,390000,0,43269220,5.5478,1992.7003058104,6874.98281786942,2.67844522968198,30204.3069922731,0,272.241554781586,3786288.00818635,166,385.330866044432,1809.54651813878,45.4590773846972,745.245880256586,4200.44654808496,0.177420631765057,0.968313180851584,0.00144720071485072,0.00164196541421737,0.295814638656482,83969.4452938996,0.361676433683968,0.0857765055968067,0.447452939280775,1242.88678461259,25.7885835180367
"01267",1500,1389,5449,2908,1280,211,6940,0.184438040345821,0.0304034582132565,0,17.7684853689815,11.1574615618907,201,1817.54841420001,0,0,0,1,0,0.110588525966979,0,NA,296002.321917808,0,0,13632140,10.6466666666667,1988.75496688742,7254.1341991342,3.09947643979058,7500.28989241542,0,0,3043566.91518739,73,1093.29418402871,2899.81820145493,115.118618169977,4215.35965012375,43429.5119779626,0.0970621003584554,0.959137006396916,0.00171559466017914,0.0107176654172138,0.306335146893265,85378.0391419779,0.354704839018577,0.100914729195366,0.455619568213943,1310.75528816304,26.0165358601574
"01267",500,1573,4496,4455,700,218,5414,0.129294421869228,0.0402659770964167,0,18.4958590341382,2.54705222413506,361,1529.6114814353,0,1,0,0,0,0.236007642712814,0,NA,273301.204152249,0,0,24972040,10.4047826086957,1988.9201183432,5891.54484304933,2.8355795148248,16325.7404269532,0,0,4768599.93190285,157,373.625241723763,1655.20879777382,39.3174628806285,524.816869169485,3939.03049153849,0.133235035955384,0.965484237064925,0.00227921226286456,0.00347027575670727,0.327839476410091,89457.8223084372,0.331564336699877,0.0860397266737451,0.417604063373622,1352.22570247143,24.4882353487741
"01289",0,1188,2734,1479,2409,15,5158,0.467041488949205,0.00290810391624661,0,33.9595161216282,2.57350157123498,527,1359.66986438823,1,0,0,0,0,0.387594087214044,0,NA,184718.072815534,0,0,7278460,1.90447260273973,2001.14646464646,5318.42372881356,3.07913669064748,5353.10827329019,0,0,2650819.00246032,170,175.8076192234,119.595880007257,46.0656282663567,32.0984096734166,123.681570194137,0.25952459710071,0.863015241183274,0.121382981178012,0.0183635932449178,0.232870687109111,73362.9745010741,0.782919170794073,0.0668903093513281,0.849809480145401,823,35.4024941622741
"01289",1000,680,2887,1696,2777,7,5671,0.489684359019573,0.0012343502027861,0,26.6829333366363,0.910072500697955,136,1392.03371572941,0,0,1,0,0,0.0976987830562262,0,NA,118030.198198198,0,0,2203140,3.57137623762376,1996.32876712329,4284.92380952381,2.984375,1582.67718310658,0,0,1686996.22977806,28,28.102921478669,183.980973513728,64.2496498496334,12.4028059745116,184.657244722335,0.0671666361813281,0.922665815164975,0.0634709783791991,0.0229198614356873,0.181295692373217,73918.8295492758,0.790736254473564,0.0514268875638257,0.84216314203739,823,22.2
"01289",1500,521,3361,2053,3145,15,6521,0.482287992639166,0.00230026069621224,0,21.8868451276753,0.761703012482404,124,1544.40057885883,0,0,0,1,0,0.0802900501964489,0,NA,129350.128571429,0,0,1665540,2.64996808510638,1996.09836065574,3657.97619047619,3.05128205128205,1078.43782422737,0,0,1512932.39307791,32,33.6228383343001,226.65960500347,45.3784852418648,20.3844340252536,238.154351748374,0.0855933720110691,0.800258608482859,0.18612564517123,0.00812790906002124,0.242185395695227,70980.1488754066,0.800424584666398,0.0557960170683794,0.856220601734777,823,22.2
"01289",500,663,2892,1324,2388,22,5302,0.450396076952094,0.004149377593361,0,24.2399665624298,1.58995392722285,236,1324.72007957647,0,1,0,0,0,0.178150843818606,0,NA,169217.612903226,0,0,3167920,2.76568907563025,2000.81443298969,4148.4966442953,2.91919191919192,2391.38822521118,0,0,1466997.42176039,34,35.4961855543251,116.015261376537,41.2929307407411,11.3599687713514,121.120566028091,0.0937905852315513,0.906222601129444,0.0698485870244753,0.0266547893663022,0.282658640596732,81640.9690469746,0.777935898274961,0.0849727488751951,0.862908647150156,823,47.0414704822305
"01294",0,1209,991,5185,3442,1419,5852,0.588174982911825,0.242481203007519,0,64.508571514945,24.9561270451314,535,1277.45200662354,1,0,0,0,0,0.418802426412925,0,NA,189911.327659574,0,0,14684360,1.00866666666667,1980.54913294798,21817.9563567362,3.36093418259023,11495.0385015344,0,0,7460412.91639493,7,23.2719298245614,682.295171503958,121.689350588235,8.61294175832402,2268.33219298246,0.00379703721746307,0.823241434945136,0.130811414769779,0.0301320719576511,0.277103900651023,101921.037871915,0.919084726399733,0.0405714476720665,0.9596561740718,1547,24.0460992918484
"01294",1000,1683,2189,3472,2134,1450,5773,0.369651827472718,0.251169236099082,0,27.3998023268756,12.854292816199,670,1333.49219385882,0,0,1,0,0,0.502440136571909,0,NA,287725.750948167,0,0,48220580,8.44733333333333,1989.27577639752,17015.313174946,3.1883830455259,36161.1265683234,0,0,3379041.82475394,48,257.585526315789,185.975712972186,16.6123843647763,57.3711824089322,998.013581414474,0.0574853724211054,0.782652441525663,0.132382443943067,0.0242119146522189,0.239677416304729,73998.8318206011,0.571004640494195,0.309988930942888,0.880993571437083,1133.20461525665,27.9580879889425
"01294",1500,1661,3040,3663,2624,671,6335,0.414206787687451,0.105919494869771,0,29.8323431684347,17.3006524390554,390,1617.22971021177,0,0,0,1,0,0.24115312595199,0,NA,359218.076086957,0,0,21425465,4.5647619047619,1988.59206798867,21011.6559139785,3.21799307958478,13248.2509223717,0,0,3099446.06931991,5,30.9890350877193,470.824763286392,30.9456055282529,19.0499107696878,2918.08102192982,0.00652823229599343,0.711569362060139,0.147534422081438,0.0357229228280768,0.233094044991715,71705.046529706,0.476226618458912,0.391487617747016,0.867714236205928,1142.85026984609,27.2115914539019
"01294",500,994,1545,3575,2590,1858,5993,0.432170866010345,0.310028366427499,0,41.6862170723137,20.9368435039507,491,1150.76307038825,0,1,0,0,0,0.42667340709356,0,NA,271013.746503496,0,0,25879060,10.830625,1995.94918699187,28996.2485659656,3.88387096774194,22488.6083555574,0,0,4887056.47411667,8,35.0438596491228,207.352240300375,25.9033875037915,6.01704120942636,908.302850877193,0.00662448786064626,0.801066918340588,0.152642396033753,0.0331550382831683,0.265596165906621,92038.57384456,0.903790079009558,0.0594657890512233,0.963255868060781,1345,31.1328279160537
