"region_id","year","bufa","bufa_share","spillover_bufa_share","treated","CBRS_unit","wetland","barren","treecvr","elevatn","pre1982_SUM","urban_population_mean","med_hhincome_p","A_all_share","V_all_share","region_NorthAtlantic","region_SouthAtlantic","region_GulfCoast"
"10859","1960",65.9258772087032,0.105481403533925,0.1125292464302,FALSE,0,0.144210527013791,0.00526315777709611,0.00105263155541921,-0.294954331618705,32,0,27601.7217198157,0.355322640948901,0.103609971364382,1,0,0
"10859","1970",106.5332859785,0.1704532575656,0.151011321285482,FALSE,0,0.144210527013791,0.00526315777709611,0.00105263155541921,-0.294954331618705,32,0,27601.7217198157,0.355322640948901,0.103609971364382,1,0,0
"10859","1980",130.86985793944,0.209391772703104,0.307493564871819,FALSE,0,0.144210527013791,0.00526315777709611,0.00105263155541921,-0.294954331618705,32,0,27601.7217198157,0.355322640948901,0.103609971364382,1,0,0
"10859","1990",232.967678936599,0.372748286298558,0.714909826293976,FALSE,0,0.144210527013791,0.00526315777709611,0.00105263155541921,-0.294954331618705,32,0,27601.7217198157,0.355322640948901,0.103609971364382,1,0,0
"10859","2000",474.236040526306,0.75877766484209,1.45114178872614,FALSE,0,0.144210527013791,0.00526315777709611,0.00105263155541921,-0.294954331618705,32,0,27601.7217198157,0.355322640948901,0.103609971364382,1,0,0
"10859","2010",802.331207449486,1.28372993191918,2.6633751566701,FALSE,0,0.144210527013791,0.00526315777709611,0.00105263155541921,-0.294954331618705,32,0,27601.7217198157,0.355322640948901,0.103609971364382,1,0,0
"10928","1950",0,0,0,FALSE,0,0.72909091277556,0.000909090888771182,0,0,0,515520,40169.1559271588,0.871497600604262,0.057440677940501,1,0,0
"10928","1960",0,0,0,FALSE,0,0.72909091277556,0.000909090888771182,0,0,0,515520,40169.1559271588,0.871497600604262,0.057440677940501,1,0,0
"10928","1970",0,0,0,FALSE,0,0.72909091277556,0.000909090888771182,0,0,0,515520,40169.1559271588,0.871497600604262,0.057440677940501,1,0,0
"10928","1980",0,0,0.00139594610386129,FALSE,0,0.72909091277556,0.000909090888771182,0,0,0,515520,40169.1559271588,0.871497600604262,0.057440677940501,1,0,0
"10928","1990",0,0,0.00139594610386129,FALSE,0,0.72909091277556,0.000909090888771182,0,0,0,515520,40169.1559271588,0.871497600604262,0.057440677940501,1,0,0
"10928","2000",0,0,0.00139594610386129,FALSE,0,0.72909091277556,0.000909090888771182,0,0,0,515520,40169.1559271588,0.871497600604262,0.057440677940501,1,0,0
"10928","2010",0,0,0.00139594610386129,FALSE,0,0.72909091277556,0.000909090888771182,0,0,0,515520,40169.1559271588,0.871497600604262,0.057440677940501,1,0,0
"10963","1950",0,0,0.0335255390559811,FALSE,0,0.169999999792448,0.00214285709496064,0.00214285709496057,-1.29958340191364,26,0,31341.3885561923,0.622802284443499,0.0830912601559034,1,0,0
"10963","1960",0,0,0.0699177223919763,FALSE,0,0.169999999792448,0.00214285709496064,0.00214285709496057,-1.29958340191364,26,0,31341.3885561923,0.622802284443499,0.0830912601559034,1,0,0
"10963","1970",19.7248546698193,0.0315597674717109,0.192754883859144,FALSE,0,0.169999999792448,0.00214285709496064,0.00214285709496057,-1.29958340191364,26,0,31341.3885561923,0.622802284443499,0.0830912601559034,1,0,0
"10963","1980",139.886972665424,0.223819156264678,0.782400060500067,FALSE,0,0.169999999792448,0.00214285709496064,0.00214285709496057,-1.29958340191364,26,0,31341.3885561923,0.622802284443499,0.0830912601559034,1,0,0
"10963","1990",264.448123704924,0.423116997927878,2.05869719759053,FALSE,0,0.169999999792448,0.00214285709496064,0.00214285709496057,-1.29958340191364,26,0,31341.3885561923,0.622802284443499,0.0830912601559034,1,0,0
"10963","2000",430.389897090674,0.688623835345078,2.84269795342642,FALSE,0,0.169999999792448,0.00214285709496064,0.00214285709496057,-1.29958340191364,26,0,31341.3885561923,0.622802284443499,0.0830912601559034,1,0,0
"10963","2010",691.451639546512,1.10632262327442,3.85683496183765,FALSE,0,0.169999999792448,0.00214285709496064,0.00214285709496057,-1.29958340191364,26,0,31341.3885561923,0.622802284443499,0.0830912601559034,1,0,0
"121418","1950",0,0,0.0048106890435823,FALSE,0,0.132499998435378,0.522499993443489,0.00249999994412075,0.230651675225219,9,0,14728,0.0691068199605448,0.930893106143708,0,0,1
"121418","1960",67.779294368859,0.108446870990174,0.00845173487935573,FALSE,0,0.132499998435378,0.522499993443489,0.00249999994412075,0.230651675225219,9,0,14728,0.0691068199605448,0.930893106143708,0,0,1
"121418","1970",142.720174557824,0.228352279292518,0.0212286973004445,FALSE,0,0.132499998435378,0.522499993443489,0.00249999994412075,0.230651675225219,9,0,14728,0.0691068199605448,0.930893106143708,0,0,1
"121418","1980",245.028543416479,0.392045669466366,0.035577918263844,FALSE,0,0.132499998435378,0.522499993443489,0.00249999994412075,0.230651675225219,9,0,14728,0.0691068199605448,0.930893106143708,0,0,1
"121418","1990",245.028543416479,0.392045669466366,0.0518245435426088,FALSE,0,0.132499998435378,0.522499993443489,0.00249999994412075,0.230651675225219,9,0,14728,0.0691068199605448,0.930893106143708,0,0,1
"121418","2000",285.184578193501,0.456295325109602,0.0766592095379979,FALSE,0,0.132499998435378,0.522499993443489,0.00249999994412075,0.230651675225219,9,0,14728,0.0691068199605448,0.930893106143708,0,0,1
"121418","2010",406.419995291007,0.650271992465611,0.0883655112313704,FALSE,0,0.132499998435378,0.522499993443489,0.00249999994412075,0.230651675225219,9,0,14728,0.0691068199605448,0.930893106143708,0,0,1
"121530","1950",0,0,0,FALSE,0,0.185714282893709,0,0.0171428570257766,-1.33126565661208,10,0,16243.1967888468,0.00905472961831885,0.990945329599921,0,0,1
"121530","1960",0,0,0,FALSE,0,0.185714282893709,0,0.0171428570257766,-1.33126565661208,10,0,16243.1967888468,0.00905472961831885,0.990945329599921,0,0,1
"121530","1970",76.2804715767982,0.122048754522877,0.0219621062851222,FALSE,0,0.185714282893709,0,0.0171428570257766,-1.33126565661208,10,0,16243.1967888468,0.00905472961831885,0.990945329599921,0,0,1
"121530","1980",235.513670116333,0.376821872186133,0.0342997638989619,FALSE,0,0.185714282893709,0,0.0171428570257766,-1.33126565661208,10,0,16243.1967888468,0.00905472961831885,0.990945329599921,0,0,1
"121530","1990",235.513670116333,0.376821872186133,0.0342997638989619,FALSE,0,0.185714282893709,0,0.0171428570257766,-1.33126565661208,10,0,16243.1967888468,0.00905472961831885,0.990945329599921,0,0,1
"121530","2000",364.716466910415,0.583546347056664,0.0512233356267715,FALSE,0,0.185714282893709,0,0.0171428570257766,-1.33126565661208,10,0,16243.1967888468,0.00905472961831885,0.990945329599921,0,0,1
"121530","2010",500.196291716048,0.800314066745677,0.126815541306164,FALSE,0,0.185714282893709,0,0.0171428570257766,-1.33126565661208,10,0,16243.1967888468,0.00905472961831885,0.990945329599921,0,0,1
"121664","1950",12.4941395858668,0.0199906233373869,0.126714214952222,FALSE,0,0.823749999205271,0.00958333350718017,0.0158333332898716,0.253027220714174,18,392771.75,29553.7583583969,0.48884047478877,0.16678540403565,0,0,1
"121664","1960",65.2535442965733,0.104405670874517,0.341388293207043,FALSE,0,0.823749999205271,0.00958333350718017,0.0158333332898716,0.253027220714174,18,392771.75,29553.7583583969,0.48884047478877,0.16678540403565,0,0,1
"121664","1970",106.431802915112,0.170290884664179,0.495271265704034,FALSE,0,0.823749999205271,0.00958333350718017,0.0158333332898716,0.253027220714174,18,392771.75,29553.7583583969,0.48884047478877,0.16678540403565,0,0,1
"121664","1980",181.607210573773,0.290571536918037,1.13482013447842,FALSE,0,0.823749999205271,0.00958333350718017,0.0158333332898716,0.253027220714174,18,392771.75,29553.7583583969,0.48884047478877,0.16678540403565,0,0,1
"121664","1990",509.108346613156,0.81457335458105,1.88237679036186,FALSE,0,0.823749999205271,0.00958333350718017,0.0158333332898716,0.253027220714174,18,392771.75,29553.7583583969,0.48884047478877,0.16678540403565,0,0,1
"121664","2000",909.924902422933,1.45587984387669,2.31296570800058,FALSE,0,0.823749999205271,0.00958333350718017,0.0158333332898716,0.253027220714174,18,392771.75,29553.7583583969,0.48884047478877,0.16678540403565,0,0,1
"121664","2010",1048.3122791931,1.67729964670896,2.85678298543246,FALSE,0,0.823749999205271,0.00958333350718017,0.0158333332898716,0.253027220714174,18,392771.75,29553.7583583969,0.48884047478877,0.16678540403565,0,0,1
"121736","1950",18.1471437279247,0.0290354299646795,0.330644391005251,FALSE,0,0.16363636421209,0.0200000003996222,0.0245454538274895,0,61,58783.7272727273,36521.7419343562,0.137745791029159,0.0799667476758084,0,0,1
"121736","1960",476.870917449419,0.76299346791907,1.06793947615395,FALSE,0,0.16363636421209,0.0200000003996222,0.0245454538274895,0,61,58783.7272727273,36521.7419343562,0.137745791029159,0.0799667476758084,0,0,1
"121736","1970",818.122707703718,1.30899633232595,1.56356744790782,FALSE,0,0.16363636421209,0.0200000003996222,0.0245454538274895,0,61,58783.7272727273,36521.7419343562,0.137745791029159,0.0799667476758084,0,0,1
"121736","1980",1316.65801384531,2.1066528221525,2.77755389413378,FALSE,0,0.16363636421209,0.0200000003996222,0.0245454538274895,0,61,58783.7272727273,36521.7419343562,0.137745791029159,0.0799667476758084,0,0,1
"121736","1990",1980.80904392691,3.16929447028306,3.75417718081056,FALSE,0,0.16363636421209,0.0200000003996222,0.0245454538274895,0,61,58783.7272727273,36521.7419343562,0.137745791029159,0.0799667476758084,0,0,1
"121736","2000",2434.94928970594,3.8959188635295,4.24935091019424,FALSE,0,0.16363636421209,0.0200000003996222,0.0245454538274895,0,61,58783.7272727273,36521.7419343562,0.137745791029159,0.0799667476758084,0,0,1
"121736","2010",2806.13235110376,4.48981176176602,4.62997885435269,FALSE,0,0.16363636421209,0.0200000003996222,0.0245454538274895,0,61,58783.7272727273,36521.7419343562,0.137745791029159,0.0799667476758084,0,0,1
"121819","1950",0,0,0.00224853015220173,FALSE,0,0.379499995708466,0.00099999997764825,0,1.04090375587843,5,0,16677.2957299058,0.626410252207057,0.373589326301352,0,0,1
"121819","1960",0,0,0.0142567242378477,FALSE,0,0.379499995708466,0.00099999997764825,0,1.04090375587843,5,0,16677.2957299058,0.626410252207057,0.373589326301352,0,0,1
"121819","1970",0,0,0.0218695351668816,FALSE,0,0.379499995708466,0.00099999997764825,0,1.04090375587843,5,0,16677.2957299058,0.626410252207057,0.373589326301352,0,0,1
"121819","1980",72.4407665313562,0.11590522645017,0.11974749166901,FALSE,0,0.379499995708466,0.00099999997764825,0,1.04090375587843,5,0,16677.2957299058,0.626410252207057,0.373589326301352,0,0,1
"121819","1990",72.4407665313562,0.11590522645017,0.145936218358522,FALSE,0,0.379499995708466,0.00099999997764825,0,1.04090375587843,5,0,16677.2957299058,0.626410252207057,0.373589326301352,0,0,1
"121819","2000",72.4407665313562,0.11590522645017,0.160576060634234,FALSE,0,0.379499995708466,0.00099999997764825,0,1.04090375587843,5,0,16677.2957299058,0.626410252207057,0.373589326301352,0,0,1
"121819","2010",72.4407665313562,0.11590522645017,0.17782031654957,FALSE,0,0.379499995708466,0.00099999997764825,0,1.04090375587843,5,0,16677.2957299058,0.626410252207057,0.373589326301352,0,0,1
"121845","1950",0,0,0.0373501040379522,FALSE,0,0.069090908901258,0.639999991113489,0,0,0,277451,0,0.203904635347521,0.130928324986196,0,0,1
"121845","1960",0,0,0.120689547993367,FALSE,0,0.069090908901258,0.639999991113489,0,0,0,277451,0,0.203904635347521,0.130928324986196,0,0,1
"121845","1970",0,0,0.210742903681414,FALSE,0,0.069090908901258,0.639999991113489,0,0,0,277451,0,0.203904635347521,0.130928324986196,0,0,1
"121845","1980",0,0,0.665707221647893,FALSE,0,0.069090908901258,0.639999991113489,0,0,0,277451,0,0.203904635347521,0.130928324986196,0,0,1
"121845","1990",0,0,1.36831598818045,FALSE,0,0.069090908901258,0.639999991113489,0,0,0,277451,0,0.203904635347521,0.130928324986196,0,0,1
"121845","2000",0,0,1.84861591462664,FALSE,0,0.069090908901258,0.639999991113489,0,0,0,277451,0,0.203904635347521,0.130928324986196,0,0,1
"121845","2010",44.6587636391358,0.0714540218226173,2.09127306451918,FALSE,0,0.069090908901258,0.639999991113489,0,0,0,277451,0,0.203904635347521,0.130928324986196,0,0,1
"121978","1950",0,0,0,FALSE,0,0.70379310229729,0.0968965524486427,0.0358620690631455,-3.07208037008696,27,67492.9655172414,32270,0.0987671390036537,0.901185549553714,0,0,1
"121978","1960",14.8615472156733,0.0237784755450773,0.00436780862519403,FALSE,0,0.70379310229729,0.0968965524486427,0.0358620690631455,-3.07208037008696,27,67492.9655172414,32270,0.0987671390036537,0.901185549553714,0,0,1
"121978","1970",18.0774418113016,0.0289239068980826,0.00737689041270726,FALSE,0,0.70379310229729,0.0968965524486427,0.0358620690631455,-3.07208037008696,27,67492.9655172414,32270,0.0987671390036537,0.901185549553714,0,0,1
"121978","1980",64.9091710668565,0.10385467370697,0.0306676018665934,FALSE,0,0.70379310229729,0.0968965524486427,0.0358620690631455,-3.07208037008696,27,67492.9655172414,32270,0.0987671390036537,0.901185549553714,0,0,1
"121978","1990",94.5680438517805,0.151308870162849,0.0505108042288514,FALSE,0,0.70379310229729,0.0968965524486427,0.0358620690631455,-3.07208037008696,27,67492.9655172414,32270,0.0987671390036537,0.901185549553714,0,0,1
"121978","2000",119.715334997489,0.191544535995982,0.0630596312831982,FALSE,0,0.70379310229729,0.0968965524486427,0.0358620690631455,-3.07208037008696,27,67492.9655172414,32270,0.0987671390036537,0.901185549553714,0,0,1
"121978","2010",140.273295291869,0.22443727246699,0.0744759739680649,FALSE,0,0.70379310229729,0.0968965524486427,0.0358620690631455,-3.07208037008696,27,67492.9655172414,32270,0.0987671390036537,0.901185549553714,0,0,1
"122001","1950",0,0,0.00108731354782316,FALSE,0,0.915882352520438,0.00676470578593368,0.00147058820242394,0.610256770292822,0,1523817.94117647,0,0.936296357673937,0.0308132839371583,0,0,1
"122001","1960",0,0,0.00725316903133651,FALSE,0,0.915882352520438,0.00676470578593368,0.00147058820242394,0.610256770292822,0,1523817.94117647,0,0.936296357673937,0.0308132839371583,0,0,1
"122001","1970",0,0,0.0133616339607858,FALSE,0,0.915882352520438,0.00676470578593368,0.00147058820242394,0.610256770292822,0,1523817.94117647,0,0.936296357673937,0.0308132839371583,0,0,1
"122001","1980",0,0,0.0137407224456301,FALSE,0,0.915882352520438,0.00676470578593368,0.00147058820242394,0.610256770292822,0,1523817.94117647,0,0.936296357673937,0.0308132839371583,0,0,1
"122001","1990",0,0,0.0208164993475533,FALSE,0,0.915882352520438,0.00676470578593368,0.00147058820242394,0.610256770292822,0,1523817.94117647,0,0.936296357673937,0.0308132839371583,0,0,1
"122001","2000",0,0,0.0280088327758344,FALSE,0,0.915882352520438,0.00676470578593368,0.00147058820242394,0.610256770292822,0,1523817.94117647,0,0.936296357673937,0.0308132839371583,0,0,1
"122001","2010",0,0,0.512589485892192,FALSE,0,0.915882352520438,0.00676470578593368,0.00147058820242394,0.610256770292822,0,1523817.94117647,0,0.936296357673937,0.0308132839371583,0,0,1
"122018","1950",3.97458091168912,0.00635932945870259,0.129011624543666,FALSE,0,0.680000001192093,0.0736666677519679,0.017000000178814,-0.306876815346854,0,0,15600.4501961545,0.614857178686385,0.173233077364368,0,0,1
"122018","1960",7.59618462660919,0.0121538954025747,0.20738846551415,FALSE,0,0.680000001192093,0.0736666677519679,0.017000000178814,-0.306876815346854,0,0,15600.4501961545,0.614857178686385,0.173233077364368,0,0,1
"122018","1970",7.59618462660919,0.0121538954025747,0.274611379730259,FALSE,0,0.680000001192093,0.0736666677519679,0.017000000178814,-0.306876815346854,0,0,15600.4501961545,0.614857178686385,0.173233077364368,0,0,1
"122018","1980",11.2125082854119,0.017940013256659,0.394325720724462,FALSE,0,0.680000001192093,0.0736666677519679,0.017000000178814,-0.306876815346854,0,0,15600.4501961545,0.614857178686385,0.173233077364368,0,0,1
"122018","1990",11.2125082854119,0.017940013256659,0.500852890933917,FALSE,0,0.680000001192093,0.0736666677519679,0.017000000178814,-0.306876815346854,0,0,15600.4501961545,0.614857178686385,0.173233077364368,0,0,1
"122018","2000",66.3098026129503,0.10609568418072,0.627890763815238,FALSE,0,0.680000001192093,0.0736666677519679,0.017000000178814,-0.306876815346854,0,0,15600.4501961545,0.614857178686385,0.173233077364368,0,0,1
"122018","2010",112.254785493461,0.179607656789538,0.862279979178923,FALSE,0,0.680000001192093,0.0736666677519679,0.017000000178814,-0.306876815346854,0,0,15600.4501961545,0.614857178686385,0.173233077364368,0,0,1
"122070","1950",0,0,0.05339911703474,FALSE,0,0.536999997496605,0.123000001907349,0,-0.547969105368768,0,277451,0,0.128846315022105,0.353048457584279,0,0,1
"122070","1960",0,0,0.359816849537786,FALSE,0,0.536999997496605,0.123000001907349,0,-0.547969105368768,0,277451,0,0.128846315022105,0.353048457584279,0,0,1
"122070","1970",0,0,1.19394685913892,FALSE,0,0.536999997496605,0.123000001907349,0,-0.547969105368768,0,277451,0,0.128846315022105,0.353048457584279,0,0,1
"122070","1980",0,0,1.73158221824181,FALSE,0,0.536999997496605,0.123000001907349,0,-0.547969105368768,0,277451,0,0.128846315022105,0.353048457584279,0,0,1
"122070","1990",0,0,2.74219358976272,FALSE,0,0.536999997496605,0.123000001907349,0,-0.547969105368768,0,277451,0,0.128846315022105,0.353048457584279,0,0,1
"122070","2000",0,0,3.13915530792674,FALSE,0,0.536999997496605,0.123000001907349,0,-0.547969105368768,0,277451,0,0.128846315022105,0.353048457584279,0,0,1
"122070","2010",0,0,3.27092221762853,FALSE,0,0.536999997496605,0.123000001907349,0,-0.547969105368768,0,277451,0,0.128846315022105,0.353048457584279,0,0,1
"122143","1950",141.421095141279,0.226273752226046,0.149296502300588,FALSE,0,0.28823529457783,0.000588235280969588,0.00294117640484782,-1.23051204645769,21,1908367.29411765,20957.0321589308,0.411731584147388,0,0,0,1
"122143","1960",214.963129693833,0.343941007510133,0.480473412236342,FALSE,0,0.28823529457783,0.000588235280969588,0.00294117640484782,-1.23051204645769,21,1908367.29411765,20957.0321589308,0.411731584147388,0,0,0,1
"122143","1970",317.734961994794,0.50837593919167,0.836963744114011,FALSE,0,0.28823529457783,0.000588235280969588,0.00294117640484782,-1.23051204645769,21,1908367.29411765,20957.0321589308,0.411731584147388,0,0,0,1
"122143","1980",647.188012511452,1.03550082001832,1.56716705508887,FALSE,0,0.28823529457783,0.000588235280969588,0.00294117640484782,-1.23051204645769,21,1908367.29411765,20957.0321589308,0.411731584147388,0,0,0,1
"122143","1990",829.126866486153,1.32660298637784,2.29077603519896,FALSE,0,0.28823529457783,0.000588235280969588,0.00294117640484782,-1.23051204645769,21,1908367.29411765,20957.0321589308,0.411731584147388,0,0,0,1
"122143","2000",953.375848928116,1.52540135828499,2.64764096424701,FALSE,0,0.28823529457783,0.000588235280969588,0.00294117640484782,-1.23051204645769,21,1908367.29411765,20957.0321589308,0.411731584147388,0,0,0,1
"122143","2010",987.824355280963,1.58051896844954,3.5975917487365,FALSE,0,0.28823529457783,0.000588235280969588,0.00294117640484782,-1.23051204645769,21,1908367.29411765,20957.0321589308,0.411731584147388,0,0,0,1
"122196","1950",77.0518566575741,0.123282970652119,0.197053317023962,FALSE,0,0.0404545453123071,0.0104545452208682,0.0631818183782426,1.61042627753431,65,277451,41618.7423666635,0.117271625427305,0.0647792729230249,0,0,1
"122196","1960",242.346504442836,0.387754407108538,0.925730566562406,FALSE,0,0.0404545453123071,0.0104545452208682,0.0631818183782426,1.61042627753431,65,277451,41618.7423666635,0.117271625427305,0.0647792729230249,0,0,1
"122196","1970",438.230771314694,0.70116923410351,2.82547142514536,FALSE,0,0.0404545453123071,0.0104545452208682,0.0631818183782426,1.61042627753431,65,277451,41618.7423666635,0.117271625427305,0.0647792729230249,0,0,1
"122196","1980",756.220451556511,1.20995272249042,4.41128803646989,FALSE,0,0.0404545453123071,0.0104545452208682,0.0631818183782426,1.61042627753431,65,277451,41618.7423666635,0.117271625427305,0.0647792729230249,0,0,1
"122196","1990",1035.22918326693,1.65636669322709,5.36942271367683,FALSE,0,0.0404545453123071,0.0104545452208682,0.0631818183782426,1.61042627753431,65,277451,41618.7423666635,0.117271625427305,0.0647792729230249,0,0,1
"122196","2000",1477.45522763851,2.36392836422162,6.1920897889631,FALSE,0,0.0404545453123071,0.0104545452208682,0.0631818183782426,1.61042627753431,65,277451,41618.7423666635,0.117271625427305,0.0647792729230249,0,0,1
"122196","2010",1792.07129347109,2.86731406955374,6.58875682585664,FALSE,0,0.0404545453123071,0.0104545452208682,0.0631818183782426,1.61042627753431,65,277451,41618.7423666635,0.117271625427305,0.0647792729230249,0,0,1
"122241","1950",33.2022169278325,0.053123547084532,0.00461598109397982,FALSE,0,0.505217395398928,0.00391304339079752,0.0173913046879613,-7.38607788839958,41,49641.5652173913,28582.5712810897,0.17607596347669,0.48008911271449,0,0,1
"122241","1960",82.767568928617,0.132428110285787,0.00891115710286909,FALSE,0,0.505217395398928,0.00391304339079752,0.0173913046879613,-7.38607788839958,41,49641.5652173913,28582.5712810897,0.17607596347669,0.48008911271449,0,0,1
"122241","1970",104.716204600465,0.167545927360744,0.0117512683157529,FALSE,0,0.505217395398928,0.00391304339079752,0.0173913046879613,-7.38607788839958,41,49641.5652173913,28582.5712810897,0.17607596347669,0.48008911271449,0,0,1
"122241","1980",175.258685524346,0.280413896838954,0.023451855190804,FALSE,0,0.505217395398928,0.00391304339079752,0.0173913046879613,-7.38607788839958,41,49641.5652173913,28582.5712810897,0.17607596347669,0.48008911271449,0,0,1
"122241","1990",242.036740342343,0.387258784547749,0.0274105951323538,FALSE,0,0.505217395398928,0.00391304339079752,0.0173913046879613,-7.38607788839958,41,49641.5652173913,28582.5712810897,0.17607596347669,0.48008911271449,0,0,1
"122241","2000",311.738674242593,0.498781878788149,0.0294284459334155,FALSE,0,0.505217395398928,0.00391304339079752,0.0173913046879613,-7.38607788839958,41,49641.5652173913,28582.5712810897,0.17607596347669,0.48008911271449,0,0,1
"122241","2010",338.90624029444,0.542249984471104,0.0348870455205507,FALSE,0,0.505217395398928,0.00391304339079752,0.0173913046879613,-7.38607788839958,41,49641.5652173913,28582.5712810897,0.17607596347669,0.48008911271449,0,0,1
